Link,Price,Date,Text,Location,Area,Rooms,Located Floor,Number of Floors,Repair,Document
https://emlak.az/1181340-satilir-4-otaqli-140-m2-yeni-tikili-9-mkr.html,['290 000'],10.12.2024,"['Binəqədi rayonu9-cu mkr ərazisində YAYLA MTK-da  267 nömrəli məktəbə yaxın ərazidə.140  kvm sahəli,qanuni 4 otaq,18 mərtəbəli binanın 6-cı  mərtəbəsində yerləşir. Rahat 5 otaga düzəltmək mümkündür.Binada yaşayış vardır. Qaz,su,işıq daimidir.Keyfiyyətli Əşyalarla birlikdə satılır.Şəkildə əşyalar düşməyib. İstilik sistemi kombidir. Mənzil çox ideal şəkildə təmir olunub və şəxsi yaşayış üçün təmir olunduğundan çox keyfiyyətli materiallardan istifadə olunub. Yerləşmə yerinə görə çox ideal yerdə yerləşir və ətrafda hər növ iaşə obyektləri mövcuddur.Şirkətin xidmət haqqı nağd satış dəyərinin  1%-ni  təşkil edir.']",['Ünvan: Binəqədi rayonu 9 mkr'],140 m2,4,6,14,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1181339-satilir-2-otaqli-70-m2-yeni-tikili-yasamal-r.html,['141 000'],10.12.2024,"['QANUNİ 2 OTAQLI+TƏMİRLİ MƏNZİL DƏYƏRİNDƏN AŞAĞI QİYMƏTƏ TƏCİLİ SATILIR !MİDA YAŞAYIŞ KOMPLEKSİ !- Yasamal rayonu, MİDA yaşayış kompleksi- 2 otaq(qanuni)- 10/12 mərtəbə- 70 kv/m- daimi qaz,su,işıq- kombi istilik sistemi- kompleks daxili zəngin və əlverişli infrastruktur- kompleks daxili məktəb,bağça, supermarketlər bir sözlə ehtiyac duyulan hər şeyƏlavə məlumat üçün əlaqə saxlaya bilərsiniz.Ofis haqqı 1410 azn təşkil edir.']",['Ünvan: Yasamal r-nu Mustəqillik küç'],70 m2,2,10,12,Yaxşı təmirli,Müqavilə
https://emlak.az/1181335-satilir-3-otaqli-116-m2-yeni-tikili-9-mkr.html,['254 000'],10.12.2024,['YENİ İLDƏ YENİ MƏNZİL!!! İPOTEKAYA YARARLI.Təmiri yaxşı vəziyyətdədir. 2 balkonu var. Çıxarış var. Əşyalı satılır. Bu qiymətə əşyalı ev tapılmaz. Otaqlar geniş və işiqlıdır.'],['Ünvan: Mir Cəlal'],116 m2,3,3,18,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1181334-satilir-3-otaqli-143-m2-yeni-tikili-sah-ismayil-xetai-m.html,['410 000'],10.12.2024,"['TƏCİLİ SATILIR Yeni İlə Yeni evdəƏŞYA-TAMXƏTAİ M\\S yaxınlığında20 mərtəbəli binanın 12-ci mərtəbəsindəÜmumi sahəsi 143 kv metr olan 3 otaq tam təmirli mənzil satılırBinada qaz su işıq daimidir.İstilik sistemi kombidirBinanın ətrafında lazımi bütün obyektlər mövcuddur.Yeralı qaraj,Həyətində geniş park və s.Çox gözəl yerdə yerləşir,yaxınlıqda məktəb,bağça,metro,market və s.Əlavə məlumat üçün zəng edinOfis xidmət haqqı 1% təşkil edir']",['Ünvan: Afiyəddin Cəlilov'],143 m2,3,12,20,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1174956-satilir-2-otaqli-65-m2-yeni-tikili-hezi-aslanov-m.html,['165 000'],10.12.2024,['Mənzil Həzi Aslanovda Ukrayna dairəsində Laura mtk-nın binasında yerləşir.Ev yüksək səviyyədə təmir edilib.Kombi qoyulub. 2otaqdan ibarətdir və 65kv.m sahəsi var. 1balkonu var. Mənzərəsi şəhərə və Ukrayna dairəsinə baxır.Ofisin xidmet haqqı 1%'],['Ünvan: Məhəmməd Hadi küç.'],65 m2,2,9,17,Yaxşı təmirli,Müqavilə
https://emlak.az/1181328-satilir-3-otaqli-120-m2-yeni-tikili-nizami-m.html,['300 000'],10.12.2024,"['TƏCİLİ SATILIRƏŞYA-ƏŞYASIZNİZAMİ M\\S yaxınlığında16 mərtəbəli binanın 14-cü mərtəbəsindəÜmumi sahəsi 120 kv metr olan 3 otaq tam təmirli mənzil satılırBinada qaz su işıq daimidir.İstilik sistemi kombidirBinanın ətrafında lazımi bütün obyektlər mövcuddur.Yeralı qaraj,Həyətində geniş park və s.Çox gözəl yerdə yerləşir,yaxınlıqda məktəb,bağça,metro,market və s.Əlavə məlumat üçün zəng edinOfis xidmət haqqı 1% təşkil edir']",['Ünvan: Nizami küçəsi'],120 m2,3,14,16,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1181325-satilir-2-otaqli-68-m2-yeni-tikili-ygunesli.html,['89 000'],10.12.2024,"['Yeni Günəşli qəsəbəsində ""V"" massivi ""Badukubə"" MTK da yerləşən 2 otaqlı mənzili sizlərə təqdim edirik2 otaqdan ibarət olan mənzil, təmirlidir. Otaqlar ayrı ayrıdır, iç-içə deyil. Mətbəxi tam təhcizatlı və əşyalıdır.Həyətində gedniş istirahət guşələri, pulsuz avtodayanacaq, market, aptek mövcuddur.Yaxınlıqda məktəb, bağça vardırMənzilin çıxarışı 2025 ilin Mart ayında veriləcəkdir. Qiymətdə endirim olacaqdırDiqqət.... Ofisin xidmət haqqı 1%-təşkil edir']","['Ünvan: Yeni Günəşli qəsəbəsi \\""Badukubə\\"" MTK']",68 m2,2,15,17,Yaxşı təmirli,Müqavilə
https://emlak.az/1181324-satilir-2-otaqli-78-m2-yeni-tikili-yeni-yasamal.html,['155 000'],10.12.2024,['Tam hazır qazlı yaşayışlı binada mənzil təklif olunur..Yeni Yasamal Bravo marketin yanında yeni tikili binada 2 otaqlı tam təmirli mənzil satılır.Qazı suyu işığı daimidir.Binada tam olaraq yaşayış var.'],['Ünvan: Yeni Yasamal Bravo marketin yanı'],78 m2,2,16,19,Əla təmirli,Müqavilə
https://emlak.az/1178160-satilir-3-otaqli-118-m2-yeni-tikili-hezi-aslanov-m.html,['209 000'],10.12.2024,"['Dövlət sifarişi ilə tikilən Bina.Hazır ipotekadadır.“Dənizçi ” MTK tərəfindən inşa edilmiş elit kompleksin, 16 mərtəbəli binanın 8-ci mərtəbəsində ümumi 118m², QANUNİ 3 otaqlı,dənizə panoramalı mənzil satılır. Otaqlar geniş və işıqlıdır, tavan hündürdür.Geniş həyəti, uşaq meydançası,uşaq bağçası, yayda oturmaq üçün bisetkalar, 2 sürətli və səssiz lift, 2 mərtəbəli yeraltı parking, nəzarət kameraları, 24 saat mühafizə.Bütün mənzillərdə damafon sistemi. İnfrastruktur cəhətdən rahat yerdə yerləşir. Ətrafında məktəb, bağça, market və Hiper Bravo var. Əsas şəhərə gedən yola, 8 Noyabr prospektinə (köhnə Fəhlə pr.) çox yaxın yerdə. Binada yaşayış var. Mənzildə qaz, su, işıq xətləri çəkilib və işləyir. İstilik kombi. Mənzil tam şəkildə təmir olunub. Yaşayışa tam hazırdı.Real alıcıya gözəl endirim mümkündür.OFİSİN XİDMET HAQQI 1%']",['Ünvan: Cavanşir küçəsi'],118 m2,3,8,16,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1175549-satilir-3-otaqli-88-m2-yeni-tikili-hezi-aslanov-m.html,['149 600'],10.12.2024,"['Ev Gəncə prospektində, əsas yola yaxın yerləşir.Ətrafda yaşayış üçün hər bir infrastruktur mövcuddur.Qanuni 3 otaqdır.10 mərtəbənin 7ci mərtəbəsində yerləşir, 88 kv metrdir. Bina dövlət layihəsidir. Su,qaz, işıq daimidir.Binanın geniş həyəti, 24 saat mühafizə xidməti, yeraltı dayanacağı var.Real alıcıya cüzi endirim olunacaqOfisin xidmət haqqı 1%']",['Ünvan: Gəncə prospekti'],88 m2,3,7,10,Təmirsiz,Müqavilə
https://emlak.az/1179022-satilir-2-otaqli-97-m2-yeni-tikili-hezi-aslanov-m.html,['188 000'],10.12.2024,"['Həzi Aslanov metrosu yaxınlığında, Gənclik parkı ilə üzbəüz, Sərhədçi MTK-ya məxsus yeni tikilidə 2 otaqlı, yeni və tam təmir olunmuş, 96.6 kv. mənzil satılır.Mənzil istəyə uyğun olaraq, rahatlıqla 3 otaqlı studioya çevrilə bilər. Yelçəkəndir, binanın ön və arxa tərəflərinə pəncərələri var. Binanın oyun parkı və avtomobil saxlamaq üçün geniş həyəti var. Kompleks daxili supermarket, yaxınlıqda məktəb, bağça, park, 24 saat işləyən supermarketlər və digər iaşə obyektləri var.Çıxarışı var və ipotekaya yararlıdır.Ofisin xidmet haqqı 1%']",['Ünvan: Sadıqcan küçəsi'],97 m2,2,12,15,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1181322-satilir-3-otaqli-97-m2-yeni-tikili-masazir.html,['97 000'],10.12.2024,"['Masazirin giriwi Masazir dairesine 100m mesafede esas yolun uzerinde APLUS marketin ustu MIL mtk-ya mexsus yawayiw kompleksinde 16 mertebeli binanin 10cu mertebesinde sahesi 66kv olan 2 otaqli menzil satilir.qaz lift var,su fasilesizdir.kompleksin erazisinde yawayiw ucun zeruri olan her werait var.menzillerinizin satiwi ucun de agentliyimize muraciet ede bilersiz.menzillerimizin videousuna YOUTUBE da (RETRO EMLAK AGENTLIYI) yazmaqla kanalimizda izleye bilersiz.']","['Ünvan:  Masazir qesebesi,,Mil,,y/k.E.Vahid kucesi 3']",97 m2,3,9,16,Təmirsiz,Müqavilə
https://emlak.az/1181316-satilir-3-otaqli-1143-m2-yeni-tikili-koala-parki.html,['285 000'],10.12.2024,"['Masinqayirma MTK daPodmayak MənzilTəcili satılır, dəyərindən qat-qat aşağı.18 mərtəbəli binanın 15-ci mərtəbəsi.Otaq sayı: 3Binanın ətrafında bütün yaşayış obyektləri mövcuddur.Ümumi sahəsi: 115 kvLift, qaraj, geniş həyət.Qaz, su, iwiq daimi və binanın ətrafında bütün yaşayış obyektləri mövcuddur.Ətraflı məlumat üçün nömrə və ya WhatsApp ilə əlaqə yarada bilərsiniz.Ofis xidmət haqqı alıcı tərəfindən 1% olaraq təyin edilir.']",['Ünvan: Mirəli Qaşqay küçəsi'],114.3 m2,3,15,18,Təmirsiz,Müqavilə
https://emlak.az/1181314-satilir-2-otaqli-70-m2-yeni-tikili-koroglu-m.html,['195 000'],10.12.2024,"['HAZIR İPOTEKAŞƏHƏRƏ PANARAMA KUPÇALIKoroğlu m/sta 5 dəqiqəlik məsafədə, yeni tiki binada 2 otaqlı mənzil satılır. 1 otaqdan 2-ə ideal düzəlmədir. Mənzilin otaqları çox geniş və işıqlıdır. Geniş balkonu var. Balkon birbaşa Olimpiya stadionuna və Böyükşor gölünə baxır. İşıq, su, qaz damidir. Mənzildə telefon, internet və binada yeraltı qaraj, 2 sürətli lift, kamera və mühafizə sistemləri var.Real alıcıya qiymətdə endrim ediləcək.Ofis xidmət haqqı 1%']",['Ünvan: Ziya Bünyadov pr'],70 m2,2,6,14,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1181307-satilir-2-otaqli-675-m2-yeni-tikili-ygunesli.html,['142 000'],10.12.2024,"['Yeni Günəşli qəsəbəsi ""D"" massivi  ""Xəzər İnşaat""-ın binasında 14 cü mərtəbənin 5 ci mərtəbəsində yerləşən 67.5 kv-lıq mənzilimizi sizlərə təqdim edirik. 2 otaqdan ibarət olan mənzil tam təmirlidir. Otaqlar ayrı ayrıdır iç-içə deyil. Mətbəx tam tahcizatlıdır. Qaz,Su,İşıq fasiləsizdir. Həyət yanı sahəsində yaşıl zonalar, istirahət parkı, meydançalar mövcuddur. Yaxınlıqda məktəb,bağça, market, əyləncə mərkəzləri vardır. Pulsuz parking imkanıda var. Mənzilin nağd qiyməti 142.000 manatdır.İpoteka və daxili kreditlə də mənzili əldə etmək mümkündür .İlkin ödəniş-62.000 manat aylıq ödəniş-1.170 manat.Diqqət.... Ofisin xidmət haqqı 1% təşkil edir!']","['Ünvan: Yeni Günəşli qəsəbəsi \\""D\\"" massivi \\""Xəzər İnşaat\\""-ın binası']",67.5 m2,2,5,14,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1181302-satilir-4-otaqli-178-m2-yeni-tikili-nesimi-r.html,['520 000'],10.12.2024,"['Zabitlər Parkinin yaxini Yeni Tikili Kompleksdə Umumi sahəsi 178 kv olan Qanuni 4 Otaq TAM TƏMİRLİ Mənzil Satilir !KUPÇA !İPOTEKAYA YARARLİDİR !ƏŞYALİ !!Mənzildə 3 Sanuzel movcuddur.Qaz, su, işiq Daimidir.Mənzilin alti yaşayişdir.Yeralti Qaraj.Əlavə məlumat uçun əlaqə saxlaya bilərsiniz.Şirkətin xidmət haqqi Alici tərəfindən 1% təşkil edir.']",['Ünvan: Səməd Vurgun kuçəsi'],178 m2,4,3,19,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1181301-satilir-4-otaqli-127-m2-yeni-tikili-hezi-aslanov-m.html,['230 000'],10.12.2024,"['*TƏCİLİ SATILIR*SƏNƏD KUPÇA (ÇIXARIŞ)*İPOTEKAYA YARARLI*TAM TƏMİRLİ*FULL ƏŞYALIXƏTAİ r-nu Əliağa Şıxlınski küç.Həzi Aslanov m/st-nın yaxınlığında yeni tikildə 4 otaqdan 3 otağa ideal şəkildə dəyişdirilmiş tam təmirli, full əşyalı mənzil satışa çıxarıldı.Mənzildə qaz, su, işıq daimidir, istilik sistemi kombidir.Bina infrastruktur cəhətdən ideal ərazidə yerləşir, ətrafda məktəb, bağça. bütün iaşə obyektləri mövcuddur.Binada parking, 24 saat kamera nəzarəti, mühafizə xidməti var.Real alıcıya cüzi endirim olunacaq.Ətraflı məlumat üçün əlaqə saxlayın.OFİS HAQQI 1%.']",['Ünvan: Əliağa Şıxlınski küç.'],127 m2,4,8,16,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1181300-satilir-2-otaqli-856-m2-yeni-tikili-dernegul-m.html,['163 000'],10.12.2024,"['Bakı şəhəri Binəqədi rayonu Dərnəgül metrosuna 5 dəqiqə məsafədə 16 mərtəbəli binanın 8ci mərtəbəsində ümumi sahəsi 85,6 kvm olan  2 otaq təmirsiz mənzil satılır. Mənzil Elite ticarət mərkəzi ilə üzbəüz West Town kompleksində yerləşir. Körpü bina tikinti şirkətinə məxsusdur. Super tikinti, seyf qapısı hündür, son model liftlər, hər otaqdan kiçik balkona çıxış var. Kompleksdə idmançalar, məktəb, baxça yerləşir. Artıq bina hazırdır. Köçüb yaşayanlar var. Mənzilin KUPÇASI VAR.Qiymət: 163000.Xidmət haqqı 1% təşkil edir.']",['Ünvan: Binəqədi rayonu.'],85.6 m2,2,8,16,Təmirsiz,Çıxarış (Kupça)
https://emlak.az/1181299-satilir-2-otaqli-75-m2-yeni-tikili-bayil.html,['185 000'],10.12.2024,"['Bayıl qəsəbəsində, ""Kristal Abşeron Bayıl"" yaşayış kompleksində, QANUNİ 2 otaqlı, təmirli mənzil satılır.Qaz, su, işıq daimidir. İstilik sistemi kombidir. Mənzilin ""Su İdmanı Sarayı""na baxışı var.Binanın sürətli liftləri, qonaqlar üçün parkinq ərazisi, yeraltı qarajı, uşaq meydançası, 24 saat mühafizə olunan həyəti var.Məhəllədə market, yaxınlıqda isə ""Araz"", ""Bravo"" supermarketləri yerləşir. Azneft dairəsinə maşınla 2 dəqiqəlik məsafə var.Mənzil hazır ipotekadadır. İstəyə görə ipotekanı alan adamın adına keçirmək və ya nağd şəkildə alqı-satqı etmək olar.Sənəd ÇIXARIŞDIR (KUPÇA). Tam əşyalı satılır. Real alıcı ilə qiymətdə razılığa gəlmək olar..OFİS XİDMƏT HAQQI - 1%']",['Ünvan: Yeni Salyan yolu 16'],75 m2,2,4,16,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1181296-satilir-2-otaqli-58-m2-yeni-tikili-ag-seher.html,['400 000'],10.12.2024,"['AG ŞƏHƏRDƏ Yeni tikili Elitni Kompleksdə Sahəsi 58 kv olan Əla Təmirli 2 Otaq Studio Mənzil Satilir !ƏŞYALİ !Bina MTK-a tərəfindən yüksək səviyyədə inşa edilib. Binanın geniş qapali həyəti,24/7 Muhafizə və kamera sistemi, uşaq oyun parki, sakinlər uçun istirahət zonasi movcuddur.Əlavə məlumat uçun əlaqə saxlaya bilərsiniz.Şirkətin xidmət haqqi Alici tərəfindən 1% təşkil edir.']",['Ünvan: Mərkəzi bulvar kuçəsi'],58 m2,2,3,8,Əla təmirli,Müqavilə
https://emlak.az/1181293-satilir-2-otaqli-98-m2-yeni-tikili-hezi-aslanov.html,['180 000'],10.12.2024,['KUPÇA + İPOTEKAYA YARARLI'],['Ünvan: Panorama park'],98 m2,2,2,20,Təmirsiz,Çıxarış (Kupça)
https://emlak.az/1181291-satilir-2-otaqli-70-m2-yeni-tikili-insaatcilar-m.html,['141 000'],10.12.2024,"['QANUNİ 2 OTAQLI+TƏMİRLİ MƏNZİL DƏYƏRİNDƏN AŞAĞI QİYMƏTƏ TƏCİLİ SATILIR !MİDA YAŞAYIŞ KOMPLEKSİ !- Yasamal rayonu, MİDA yaşayış kompleksi- 2 otaq(qanuni)- 10/12 mərtəbə- 70 kv/m- daimi qaz,su,işıq- kombi istilik sistemi- kompleks daxili zəngin və əlverişli infrastruktur- kompleks daxili məktəb,bağça, supermarketlər bir sözlə ehtiyac duyulan hər şeyƏlavə məlumat üçün əlaqə saxlaya bilərsiniz.Ofis haqqı 1410 azn təşkil edir.']",['Ünvan: MİDA yaşayış kompleksi'],70 m2,2,10,12,Yaxşı təmirli,Müqavilə
https://emlak.az/1181289-satilir-2-otaqli-485-m2-yeni-tikili-ag-seher.html,['350 000'],10.12.2024,"['AG ŞƏHƏRDƏ Yeni tikili Elitni Kompleksdə Sahəsi 48.5 kv olan Əla Təmirli 2 Otaq Studio Mənzil Satilir !ƏŞYALİ !Bina MTK-a tərəfindən yüksək səviyyədə inşa edilib. Binanın geniş qapali həyəti,24/7 Muhafizə və kamera sistemi, uşaq oyun parki, sakinlər uçun istirahət zonasi movcuddur.Əlavə məlumat uçun əlaqə saxlaya bilərsiniz.Şirkətin xidmət haqqi Alici tərəfindən 1% təşkil edir.']",['Ünvan: Mərkəzi bulvar kuçəsi'],48.5 m2,2,4,8,Əla təmirli,Müqavilə
https://emlak.az/1181284-satilir-4-otaqli-172-m2-yeni-tikili-genclik-m.html,['335 000'],10.12.2024,"['Gənclik m/s !!!  İpotekaya tam yararlı !!!Avrasiya Hospitalın yaxınlığında yerləşən möhtəşəm binada 4 otaqlı, əla təmirli mənzil satılır. Mənzil istəyə uyğun olaraq əşyalı və ya boş satıla bilər. Mənzilin bütün otaqlarından eyvana çıxış var və şəhərə gözəl mənzərə açılır. Bina çox əlverişli ərazidə yerləşir. Ətrafında məktəblər, bağçalar, marketlər və digər iaşə obyektləri var. Kontingent olaraq çox sakit və mədənidir. Mənzil kombi istilik sistemi və isti döşəmə ilə təmin olunmuşdurş. Qaz, su və işıq daimidir. Binanın yeraltı dayanacağı mövcuddur.Tələsin ! Bu fürsəti dəyərləndirməlisiniz. Bu ərazidə, bu qiymətə ikinci belə mənzil yoxdur !Mənzilə baxış üçün 7/24 əlaqə saxlaya bilərsiniz !Ofis üçün xidmət haqqı 1%']",['Ünvan: Həsən Əliyev küç.'],172 m2,4,12,17,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1167477-satilir-2-otaqli-71-m2-yeni-tikili-28-may.html,['236 000'],10.12.2024,"['- Şəhərin mərkəzində, 28 may metrosuna 200-300 metr məsafədə, 28 Mall-un yaxınlığında, Hərbi Prokurorluğun və Təzə Bazarın yanında, Mirəli Qaşqay və Ceyhun Hacıbəyli küçələrinin paralelində yerləşən Binada Qaz, Su, İşıq fasiləsiz verilir. Xeyli sayda sakin yaşayır. İstəyənə binanın və mənzilin ümumi videogörüntüsün göndərəcəm. - 2 otaq qanuni, zal, mətbəx, yataq otaqları ayrı-ayrıdır. Yarım yelçəkəndir. Mənzilin öz qanuni layihəsidir. Heç bir dəyişiklik olmayıb. 71 kv/m görə geniş mənzildir. Yeni təmir olunub, yeni əşyalar yığılıb və yaşayış olmayıb. 17 mərtəbənin 11-ci mərtəbəsidir. Mənzildən gündüz vaxtı dəniz görünür. - Binanın altı və yaxın ətraf geniş ifrastruktura malikdir. Hər tipli obyektlər mövcuddur. Binanın düz yanında market, orta məktəb, baxça, avtoyuma, kişi və qadın salonları, tanınmış coffeeshop lar və restoranlar, mağazalar və.s obyektlər həmçinin Təzə Bazar yerləşib. Yük və sərnişin üçün 2 ədəd bahalı Schindler liftlər işlək vəziyyətdədir. Mühafizə tərəfindən 7/24 kamera ilə müşahidə olunur. Binanın altında 2 mərtəbə qapalı avtodayanacaq var. Həyətin bir hissəsində uşaq əyləncəsi üçün konstruksiyalar quraşdırılıb. Digər hissəsində də istirahət və abadlıq üçün lazımi bütün konstruksiyalar tezliklə quraşdırılacaq. - Bu ərazidə kirayə qiymətləri yüksəkdir. Mənzil yüksək qiymətə kirayə üçün tam əlverişlidir. - Sənəd ilkin çıxarış. Binanın yarısına Çıxarış (Kupça) verilib. Qalan yarısına da tezliklə veriləcək. Binada şirkətdə mənzillər qalmayıb. Hamısı satılıb. Binada mənzillərin qiymtələri tədricən artmağa davam edir. Etibarlı şirkətdir. Səliqəli, gözəl, rahat, sakit binadır. - Mənzilə baxdıqdan sonra real alıcıya qiymətdə güzəşt olunacaq. Xahiş edirəm, telefonda qiymət müzakirə olunmasın.']",['Ünvan: Nəsimi r. Mirəli Qaşqay küç'],71 m2,2,12,17,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1167488-satilir-3-otaqli-160-m2-yeni-tikili-28-may.html,['355 000'],10.12.2024,"['Menzil satilir,3 otag,160 kv,boyuk metbexi 25m,3 balkoni,2 sanitar govsagi,remonti keyfiyetli ve baxali materialarla olub,teze bey hamamin yaninda yerlesir,1 bloklu ,mertebede 4 menzil var,genis blok,panorama rashid behbudova ve parka.']",['Ünvan: Nəsimi r. Izzet Hamidov 7'],160 m2,3,10,12,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1162170-satilir-3-otaqli-109-m2-yeni-tikili-28-may-m.html,['293 000'],10.12.2024,"['Qanuni 3 otaq 109 kv . Evi ozum remont elemishem ozum ucun . Evin 2 hamam tualeti . 2 balkonu . 2 yataq , 1 qonaq , 1 metbexi var . Deyerinnen ucuz satiram . Qaya Qala yasayish kompleksinde yerlesir . 16 mertebeli binanin 9 cu mertebesi . Isteyenler elaqe saxla bilerler bu qiymete bele menzil bu etrafda tapa bilmersiz']",['Ünvan: Nerimanov r. Əliəşrəf Əlizadə küç'],109 m2,3,8,16,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1168253-satilir-3-otaqli-87-m2-yeni-tikili-neriman-nerimanov-m.html,['244 000'],10.12.2024,"['Təcili satılır. Əliyar Əliyev küçəsində, Nərimanov metrosuna , Metro parka 5 dəq məsafə. Əla təmirli, təmirdən sonra yaşayış olmayıb. Real alıcıya qiymətdə endirim olacaq.']",['Ünvan: Nərimanov r. Əliyar Əliyev küç'],87 m2,3,10,14,Əla təmirli,Müqavilə
https://emlak.az/1181280-satilir-2-otaqli-86-m2-yeni-tikili-8-km.html,['195 000'],10.12.2024,"['*TƏCİLİ SATILIR**KUPÇA ÇIXARIŞ (SƏNƏD)**İPOTEKAYA YARARLI*Nizami rayon neftçiler metroya 5 dəq mesafede yerlesen 21 ƏSR MTK, 12 mertebeli binanin, 11-ci mertebesinde əla təmirli 2 otaq menzil satlir. Evin hər cür şeraiti var.Mənzil hər bir şəraitlə təmin olunub, polu parketdir,müasir üslubda yığılmış Qapıları, eyni zamanda Zövqlə yığılmış Mətbəx Mebeli, Giriş Mebeli, iki cambalkonu var.Otaqları, Mətbəxi, hamam-tualeti KOMBİ SİSTEMİ ilə təchiz olunmuşdur. Mənzilin ÇIXARIŞI (kupçası), TEXPASPORTU var. Dövlət İpotekasına tam yararlıdır. Qiymətə bütün MEBELLƏR və AVADANLIQLAR daxildir.Ətraflı məlumat üçün zəng vura bilərsiniz.*OFİS XİDMƏT HAQQI 1%*']",['Ünvan: Məmmədəli Şərifli'],86 m2,2,11,12,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1181279-satilir-3-otaqli-109-m2-yeni-tikili-28-may-m.html,['270 000'],10.12.2024,"['Şəhərin Mərkəzində 28 may metrosunun yanında 16 mərtəbəli binanın 14-cü mərtəbəsində 109kv/m qanuni 3 otaqlı mənzil Dəyərindən aşağı qiymətə Satılır. Belə ki Şirkətin özü Təmirsiz Mənzilin Kvadratını 2900Azndən Təklif edir. Bina Çox prespektivli binadır. Bina yaxşı yerdə yerləşir. Yaxında 3 orta məktəb 2 uşaq baxçası , Dillər unveristeti və Bakı slavyan unveristeti var.Yaxında bütün hiper marketlər şəbəkəsi və iaşə abyektləri mövcutdur. Ev 28 may metrosunun düz yanında yerləşir. Yaxında bazar və ticarət mərkəzləri var. Mənzilin sənədi şirkət müqaviləsidir, ancaq ilin sonuna qədər kupça veriləcək. Bina yenicə istifadəyə verilib .Binanın geniş həyəti və 2 mərtəbəli yer altı avtomobil dayanacağı var. Real alıcıya qiymətdə endirim olacaq']",['Ünvan: Nəsimi rayon Azadlıq pr.'],109 m2,3,12,16,Təmirsiz,Müqavilə
